MRNO
3786916
2001h:57026
3737287
2827200
2863434
3022135
2900095
3082874
96g:20012
1856917
99f:20010
99m:20020
96f:20006
2032439
4119158
2081056
2501513
2478412
4063325
2355031
1709146
1963688
2729384
3250446
3545503
3849678
4022142
2177649
4045396
98e:52013
3054572
3830835
2009393
1871679
1925146
3227979
2324156
2746047
3897218
4148294
2378037
2679555
2293591
1830505
2244387
1859512
2389913
3512545
3582844
3741006
3667115
3892883
3924833
4129174
2925402
2974230
3420524
3599003
3833453
3200071
3855633
4194284
3741064
2001c:16058
2107948
2328163
2313777
2422512
2406705
2562187
2379938
2654223
2381018
2728996
2812661
2900224
2900886
3783590
4025666
2515797
3492159
3473864
3470784
3196042
2646433
2604639
2753302
2844687
3361261
3994437
4104488
3703543
2001c:11137
3458949
4134359
2000j:05055
1842416
2049015
4044687
2285808
2556133
3318628
3651659
4121683
99d:20062
95d:20024
3356046
3320904
4193641
2322473
2861005
2178531
2000c:20015
99e:20005
96d:20014
99a:11120
97c:20020
1844706
1796706
2192603
2422303
2831228
2669683
3682588
3985485
4102117
4135540
3819540
4109463
3655698
3143585
2148485
2526793
2279233
1476946
1829472
1958954
2051584
2087311
2422320
3272396
2366175
99g:05184
1972017
3126639
96b:55007
2000k:20082
1956870
2209165
3834786
3492193
2643930
2494362
2534124
2354866
3404000
1807270
2293468
2587034
4187240
3351564
2943652
3373317
3489755
3880098
2944381
3557650
3355546
2555951
2831973
3578995
2537674
2970863
3733962
2852489
3492040
3807058
3760522
2300850
2553569
2475635
3786906
2531213
3573353
2301233
2301234
2344583
2344584
3007647
3483179
2684423
3219555
3968779
4160887
4064102
2726730
2932982
3921366
4098594
4075374
2224458
2000c:57005
3141730
2255427
96e:51012
2001c:20008
2009400
1943939
1994960
2176659
2136054
2124054
2336388
2346935
2470534
2351139
2378039
2526082
2793235
3034755
3337178
3493477
3609191
3666831
2228630
2001g:51012
3040874
2367323
1998050
1647409
2076793
2004629
2118175
2162320
2136460
1883035
1936494
2058770
2597022
2329556
4089566
1962794
2168723
2455702
3551894
3951547
3907353
2567790
3063469
3578231
1840385
3199034
3263431
98a:17027
99b:17019
2041537
2506729
2007467
2255131
4053064
2291618
2402530
2438195
2228640
2531214
2000e:12010
3824577
3941099
2523842
4203538
3505332
1831996
2420025
2894974
1912807
2765323
3702969
2503241
3364217
98g:20001
96h:20115
91m:20026
3254782
3725940
2254337
2243561
2494887
2797486
3271229
3270769
3393936
3691378
97b:94020
98j:51007
2003h:05043
3503973
2932983
2999246
3135703
3609847
4036497
4076812
2112527
2102447
2999257
3019196
3043317
3719321
3680916
3380382
3580345
3788904
3943860
4083408
4184341
3271175
3449012
3973105
2434096
2242478
3879476
3346170
3432870
2824088
3534498
2652224
3395061
2172712
2059637
2522582
2859920
2862197
1822856
4116648
3911640
3483156
4152353
1989467
2672155
3079760
3253967
2134762
94i:11105
2000j:05128
1808349
94m:20041
2000j:00001
2047097
1605035
2124811
2141659
2531218
2827040
3169552
2489325
3918046
2169384
3685046
3768257
94e:05102
95h:05087
99j:05089
1980244
2673021
3010126
2781021
4044691
99g:20011
96m:20060
1865535
3784022
96a:68048
1829475
99b:20026
2000g:20028
3116175
2255127
2230648
2003d:14032
2026841
3361644
2745555
3034776
2583273
3318260
99m:51015
3503033
1909574
2805443
3567868
2884238
3894326
2229881
2031313
2753303
2825755
3100304
3176023
3843258
4097406
4105096
2298755
3814569
2872918
2946468
3208082
1837963
2322775
2770889
2287578
1835589
98g:20065
2220417
1816718
2228206
2000d:20018
2000b:20005
2955219
3828795
2195590
2299793
2705116
2168613
2255125
2303192
2630014
3126631
99g:11150
2777016
2235619
2610334
2000a:20072
1997706
1953793
2556139
3317208
2813470
3786416
3990993
2894438
3765459
2845567
2872443
3021404
3080203
2057200
2216272
2418685
2379153
2440718
2924550
2852917
3102179
98m:12002
1946634
3852764
3224085
2216274
2241339
2319174
2469977
2209947
2679937
3011535
3000437
3046349
3300753
3991604
4001805
4066152
3047613
1802065
2303198
2556132
2562360
2745547
2765379
2944435
2975387
3768261
2257255
2546331
2831404
3060945
3073671
2166799
3061707
2513586
2578307
2742012
2825262
2861751
2952675
3096504
3651588
3914542
3996938
3208394
1849331
1959262
3987331
2287275
2002b:20098
1908864
2050894
1978524
2151427
2395197
2863437
3042586
3150926
3089757
3490354
3774427
2998799
3606589
2166140
2846397
3937764
4142187
3041715
2208119
3652235
3982574
4105092
3177884
96c:12006
3143700
3534775
2130175
2001h:20039
2094812
2556145
2381967
2523766
2831949
2996870
3272380
3597021
3739225
3957957
4040183
4134829
3294861
2721798
2128082
2434275
2610979
4048472
3096505
3283749
3619127
2478413
3725217
4044695
4180114
4193502
4090490
4187252
2981138
3187647
95f:20076
97e:20067
2397403
2535999
3169609
4069973
2946109
3169623
3164153
3341502
2280172
98h:05088
2054400
2150939
2118762
2426157
3015643
2001g:20002
2341997
2403740
2502216
2685153
2982941
3096572
3096641
3144592
4168166
2344980
97b:20052
1758287
2303199
3649167
99g:17050
3001069
3195182
3270050
3791039
3967410
3451896
2806355
3483587
3016420
2735087
2908395
3005071
2081627
3816217
2794530
2894605
3053525
3261872
3314295
3390983
3647480
3448801
3520275
3076395
3841217
4163066
3169410
2902724
2234814
2431758
2818949
3338085
4133340
2806565
3228937
3357522
2442053
3414409
3085035
3210126
1840386
2639246
2845937
2988181
2035314
2069380
2300752
2556144
2342197
2728040
2832829
3457984
3693151
4182902
1988291
2268360
1854332
2015107
2067331
3181226
3089324
2651565
2920888
3161112
3271182
2437502
2001d:20029
2000k:20033
97i:20034
2727662
2499788
2579694
2810788
2793615
2000b:05031
1852139
1809975
2093230
1829477
1829476
2000h:20033
2228655
99m:20034
99a:20014
98g:20080
97j:20022
2002f:20042
1972750
1879377
1904637
2050106
1931315
1971491
2132374
2173979
2549690
2464798
2422322
2531220
2430430
2430429
2812662
2864560
2970726
3197178
3461078
3642104
2655290
3498299
3641681
3780008
3807061
4044696
4199813
3313511
2346499
1937123
3022760
1931508
3084439
1981356
2240774
3917964
3998824
1640071
2165203
2093885
2601009
2595184
2765374
2818950
2927132
3175315
3277933
3418068
2655291
2478414
3896314
2743136
1676622
3408045
3071135
2377237
3614517
2469351
2000b:20021
2035318
2780855
3453050
2924489
2982606
3108830
3393414
2862307
3077241
2310417
2423734
2763053
3576754
3982044
3019265
3386493
3865747
3810531
2959430
2998958
3500766
3780414
3893366
2927046
3011340
3789835
4131402
98h:20031
1972692
3699093
4142849
96d:20028
2002a:81219
2363725
1834387
3952498
4019320
4082053
3677606
3993993
1831507
2001d:20061
2124347
2960892
3169593
3528430
4154605
1814066
99a:20017
2419008
3295994
2059750
1800581
1817005
2031430
3422377
2273138
1927787
1968456
1738661
1836720
4081173
3573362
2451990
2451989
2427394
3089761
4118008
2001a:20090
2151423
97b:15001
4082423
3262358
2848965
1997750
2718647
2478415
3028462
2780421
2482808
2851966
3011937
3252005
3292068
2421122
3546657
1961511
3275210
3334637
4164544
2377845
2646659
3258181
2001i:52030
2000a:52036
3436389
2130601
2059528
97f:92013
2220242
3030511
1935417
3511292
4171682
3053516
3108775
3409788
4192835
2997021
3071138
3320497
3427628
3947428
97k:20030
3091291
99m:20024
99f:20025
96f:20021
97k:20029
1849484
3539377
1928653
3318546
3319645
4047705
2860429
3119229
3783019
3063476
3621687
4209957
2904286
2734166
3040805
3081625
3739324
3651565
3708599
3366018
3910672
4211935
4114434
4164638
2764927
3272072
3325634
3250444
3626710
3862794
3977505
3976195
2478416
2692466
2303832
3451663
2067190
2217940
2320971
3770019
3912237
3949732
2166805
1935079
2639308
98k:20066
94a:20019
99m:20017
95i:20063
2001h:20049
2000j:20083
94i:20073
2000g:20018
92a:20043
98a:20017
93j:20035
97i:20050
94m:20018
94f:20020
3037782
3378861
2510049
3962820
4135543
4089050
1800032
3360898
3057352
3593640
3849636
3958746
3201626
3182654
3780238
4011506
4143379
4102123
2764848
2726571
3063455
3393942
3616188
3488232
3471269
3800846
3341523
2118996
1760750
2043996
4082918
2275584
2356445
2505101
2729364
3449244
3570078
2854791
2531222
2852233
3597026
2000a:20006
99j:20019
2078936
3686942
3498138
2489272
2581098
3212861
1859641
2165038
98e:20018
2220809
3760062
2830088
2812657
3177888
2747010
4056059
2154993
2123984
2071856
2510051
2685130
3230860
3492042
3550870
3691355
4134831
3988119
2986578
3466599
3924766
4019334
4107902
4134866
1993163
3177521
4186638
3723179
98m:17001
1809969
1858005
1743970
2000j:17001
1876310
1959260
1854331
2147436
1987542
98b:92027
2771631
2845582
2565039
1962508
2115009
2253955
2356846
2715515
2928334
2931391
2803792
2811323
3601326
1840387
1805116
2457358
2593286
2745544
2824526
97b:12010
2000d:15002
2001c:20005
3196069
3225618
3582856
3898507
3582425
4166354
2733828
3162960
2155504
3351967
3508297
3491742
3591161
3923775
2588862
3349809
3668605
2737675
2326329
98e:20012
2000a:20058
2028065
2568350
2610749
2727434
3342104
4067907
2992046
3635140
3640803
4146737
3473426
3572262
3667665
2000g:20048
3918058
99m:20113
99g:20014
2259059
1800754
2123127
2911879
2927804
3049563
3317762
3318256
3405871
3626555
3620702
3827208
3888881
3777425
3043116
3533344
4069348
1998002
2150863
3258490
2070541
1944678
4194911
3158322
3790808
3008406
3991040
2948776
3503692
3458401
3460158
3884175
4135544
96f:20050
3843960
1645388
1825225
1945248
2602685
3341504
2284275
1961009
2153258
2077414
2433003
2475016
2728036
2791293
2807030
2286467
4044456
2888572
2926486
2000h:20016
99h:20010
4032804
3709162
3834965
3975686
4208094
3279952
1924512
3418031
2248258
1829480
1239007
1281812
1364179
97e:20052
2001g:20035
1677095
2000f:20049
2000g:20030
2043998
1717414
2051529
2101831
2232097
2258003
2228634
2160572
2476442
2531223
2659213
3397435
1976890
2526731
2865129
3104941
3338198
3344062
3422375
2093563
2891215
2921157
3724554
2376904
2099831
2394896
2320459
1721815
2453229
3144930
2747235
3361509
2440717
3963995
3477335
3293492
2515769
2279240
1980619
2342441
2063009
2340036
2423231
3947314
4013970
2001f:20021
2000m:20004
98m:20017
2810611
2794664
2993059
3123771
3293217
3366593
3924767
2422311
3818299
1639039
2000c:57022
3182982
2098793
2486631
2354863
2638983
2358615
2745545
2774694
2889475
3044421
3201058
3394090
2228211
98d:20016
96d:20032
1813499
2001h:20010
96m:20023
95e:20021
95e:20020
96h:20027
96c:20027
97m:94029
98k:20017
1835851
2378362
2890502
2988816
3307751
2660428
3885163
4102120
2001f:20029
2921716
3358302
1813487
1858007
3331732
3512631
2321739
1971465
2002679
2118268
2244142
2646029
1829481
97m:20021
2000b:20037
97m:20020
93j:20003
95e:20023
2798320
2655292
4180136
2468378
2039809
3096858
2375471
3510826
96i:20006
98b:20015
1376424
2981128
3341822
2679456
2824511
2987109
3152260
3166080
3418064
3682479
3685951
4025669
2247657
2975410
2002c:20078
2001g:20042
2566544
3339804
3724268
3177516
96f:94017
2354047
2429460
2327052
2332495
2516425
3034304
3092314
2000k:12002
96k:12007
2000a:20001
2001a:20006
2000h:20028
2000d:12001
1805183
1917425
2168238
2772119
2996881
3056697
3399387
3763898
2478417
2139260
4068978
4081499
1952439
3248801
2654520
3659332
3275646
96g:20019
97b:20016
1972024
2108123
2064755
2684148
2968225
3005109
1795309
4074341
3192367
3276222
2080447
2604851
2364832
3062839
3189103
3479454
3885688
3852775
3885670
3780524
3989273
3412002
3491485
3609346
3627630
3437154
3575987
3825310
3861464
3954662
3608427
2931395
3096311
1842006
1892280
2889474
2080572
3085037
97j:20013
97h:20017
2214474
2078931
3987718
96k:20016
99g:20025
98e:20019
97a:20021
98m:20022
2153793
2724218
2859875
3400403
3584827
2682478
3906181
3907348
4093964
3056688
3120600
3144576
3223772
3826494
3928524
4205730
2831230
2643896
2419170
2595748
2745634
2793220
2833508
3065803
3356048
2191285
2134166
3763897
3318637
3378810
3991438
2509047
2523316
2142431
2240022
2378252
2478418
2571518
2336559
2666133
3923599
2684099
1726275
1844031
1960300
2025538
2114564
3105945
3102378
3395693
2925926
3276737
3180005
2255137
2501517
4013324
4143003
1804385
2000h:20007
99h:20002
2531224
2143203
2530749
2685150
3722042
2000a:20076
2152689
2331612
2655296
3627644
2655295
3567870
2359602
2833509
3768258
3670358
2330438
2043801
2191287
3429475
3627285
2045016
2307123
4068288
4135546
4167659
2658417
4204480
2411640
3891940
2354797
3422470
3723122
3936683
3910669
4109154
2869050
1842506
2072003
2206400
2127688
2460228
3613292
3603552
3055560
2787581
2838076
1829482
2001h:52009
1941556
4118626
3756140
3503387
2655775
2425695
3591163
4194289
2763946
1961010
3095482
2279241
3708045
2782542
2302693
2510992
2896801
3432224
3591160
3619995
3551593
2373318
3096859
2651559
2571847
3745703
2042421
2003k:94055
2369146
1863400
3553394
4066477
4097880
3418065
1975767
2220246
2526087
2926121
2748340
2001i:12005
98m:20014
3315461
3977722
3143601
1915010
2352043
2111596
2331752
2387919
2415857
2593301
3152012
3366576
3692062
2802552
2544092
3589145
3666011
2339852
2368933
2567320
2831968
2728629
3546180
2001b:05026
2001i:20028
2976393
3057317
3073378
3557810
4115116
2861224
2822510
1631635
2317558
1915094
2078933
2651342
2852247
3003722
3123776
3181640
3240828
3518397
3698689
4213626
2338244
2437897
3403498
3849682
3920552
1969579
2114139
2007740
2014017
2014018
1864058
2838908
3533336
3764283
3683021
3158649
3239290
3789845
2302532
2592902
2494998
3493618
3743942
3048571
3194749
3859211
2049017
2165030
2446651
3711970
2734179
2440287
3575585
2959788
2928559
2769337
3579002
3584881
3569966
2003a:11051
2002076
2017391
2193079
2065905
2059519
2489268
2475001
3478622
3966671
3020739
2543425
3369366
3466551
3336004
3422472
3606591
3005645
3302665
3327136
3484742
2522415
2221258
4217096
4205764
4208918
2998792
3951550
98e:55016
2663812
3019333
3303600
3437496
1829483
98h:20018
99f:20002
1812328
1830550
2031329
3161763
3233110
3282753
96a:20042
3225985
2926117
3224268
3169443
3863486
2333176
2350989
2333443
2489902
2782605
3313595
3265228
3404035
3683947
3881887
2501073
1989492
2248813
2128335
2275579
2501284
2644239
2946466
3273405
3539587
3724429
3734405
3641687
3805321
3923582
3579668
3810527
3257679
2001i:20003
2002j:20007
2654085
2861530
2833514
3225737
2256047
2337459
2808677
2000k:20009
3679841
3487082
99k:20030
99e:20078
1879378
97c:20021
2997842
4119620
3028591
3395069
3406668
3535908
3520276
3486297
3427642
3584876
3611304
4102119
99c:20040
98h:20047
2439657
3750929
2563439
3682632
2273709
98m:13019
1852001
2186988
3615446
3827959
3901684
4169563
2000e:20030
1837671
1837968
1876312
2356848
3682589
4196561
4069221
4102116
1815215
2099698
3535909
3679018
3879312
2503243
4120263
2720062
2776222
2800873
4163354
99g:20015
97m:68113
2862561
2549689
3348474
3778224
1809429
2002j:52012
1866007
2410566
1806213
95h:68091
92g:20025
2000a:20031
2378074
2944969
2805187
2229487
3407944
3762357
3013907
3089332
3328892
3330040
3442804
2890021
3479809
3924783
2764838
2467966
4074565
2599868
3963068
4150752
4190609
99j:20048
2043989
2063042
1954371
2470540
2953829
2655297
2344330
2498784
2652100
3614700
3169512
2458412
2403619
3257828
3928514
2000f:35007
2003c:35007
2038439
3859967
3184100
3476382
3849532
3853331
2847514
2347912
4036868
3715215
1966782
3943466
99m:20007
2228215
2387535
2442005
3739327
3687100
3874852
4109128
2172706
2104822
2226431
3089334
3328897
3548794
3543534
1729033
2357486
2130791
3599943
2575595
1938360
3063465
3853073
3951554
3944466
3908699
4145799
2175369
3095221
3841520
2137971
2128968
2773211
3010520
3365803
2536763
1995787
2078297
2073453
3446881
3681582
3053363
2554934
4063323
2823587
1796900
1884468
2124813
2000g:20023
97h:20008
2802525
2087093
4022701
3858430
2000f:20082
1874668
3228314
3320487
4033242
1946749
2249237
2000a:20036
1967616
2531764
3113800
3184663
2378013
2693785
2782601
3084656
2001a:20010
2001b:20007
2176656
2379096
2557465
2592492
2451977
2890320
3175095
2287454
2739502
3923591
1946636
3096644
4093963
4079523
4141690
3528431
2188863
2377600
1953638
2398795
2603209
4145554
2772435
2864559
3442961
2065131
2726573
3343221
3447647
1800751
99b:20008
2002b:20007
2031331
1921730
1997749
2302699
1839568
94k:05090
3448601
3771151
99e:20004
4181809
2271815
2558743
1840389
2606578
3554858
2899936
3248691
3385752
3508661
2228516
2441479
3567881
2845566
3120054
3770014
3918480
3898096
3975977
4150736
4056745
4141385
2074400
2301701
2419764
2261802
2310743
2610280
2889145
2945978
2466196
3165650
3226818
4131557
2337236
2396864
1958966
2146388
2209789
1887054
1756359
3144163
3204610
3620981
3613284
2243244
2162128
2290906
2429351
2447151
2400746
2837133
2655294
2999292
2233701
2125533
2603001
3255006
3505408
2325117
4187238
2662855
2415055
2684094
2802723
2232102
2303840
2478410
3484144
3291393
3266296
98a:20012
98h:11032
2255121
2001g:20015
2000g:20024
2003e:20015
1987345
1805182
1995123
2332616
2331753
2341720
2379937
2422321
2609020
2407842
2104296
2515272
3114008
3537826
2836997
3928645
2060663
97c:20003
3961807
2760698
3828796
4136688
2000h:20043
2002k:20007
2002g:68168
2001j:20034
2001c:20007
2001b:20035
2000k:20020
1757830
1727307
2659212
3835579
3431577
2056047
2552586
2515813
2459358
2355056
3269010
3205815
3391529
3690519
3805718
2945164
3065337
2221127
2144975
2628806
2520106
3210919
3225128
3272370
3614161
2980457
3092477
3806747
3845766
3878665
3885165
3906179
3938313
4009430
4039695
4155175
4102105
4201484
4155421
97e:20066
95k:20081
1806297
99f:20085
2000a:20113
3574443
2794376
2255451
3082483
96c:20002
2747149
2429999
3205814
99c:20020
99f:20054
97k:20002
1847194
2068084
3272389
3160726
3096579
3390992
2000h:20058
2228654
2172713
99d:20053
2232860
2275096
2665772
2494367
2673749
2777023
3248732
4171568
4118001
2727308
96j:20001
99k:20002
98g:20002
96g:20023
2142090
2228649
2377115
2960227
3259608
1941689
3397421
3833475
3706862
3707573
2810606
2997458
3080204
3643530
2303203
2303623
2415292
3422855
1806215
1888424
3073684
3021412
4158514
2199362
96g:20024
93e:20029
95f:20040a
2166803
3591164
2756024
3424050
3978250
2558624
2523779
2526732
4124652
3954052
3936652
3331614
2511545
1981041
2100373
1976252
2152754
3974806
2291851
2371975
2499925
3336955
2926638
98b:20009
3188860
3324682
3625578
3666737
3506349
3686974
99h:20082
2126640
3861474
3055536
1928445
3741419
2481717
2977239
98f:11039
2441792
1815734
3225302
3946719
96g:20029
2344348
1829489
3789914
96k:20052
99f:20030
4200815
2529091
2207874
2000d:94024
2333119
97k:20034
1807659
3920964
96f:51017
96k:20028
98a:51010
97a:51018
3635817
2002b:05139
2644429
3162438
2403651
2480297
3021414
2228639
2046643
1989461
3734529
3827581
3101768
3692055
2579855
2791292
3138075
3119318
2825713
3004463
4016505
2645245
3383153
3066818
2536771
98a:20008
95d:20027
98h:20032
95g:20012
2493617
2085342
2167702
1909925
3556125
3859427
2838012
3924435
1951391
4103836
2192253
2453960
2968928
97m:20009
93h:11070
2169521
3178247
3124646
2660583
2498259
3782695
2981982
3225122
3860884
4204560
2259067
97m:20006
1838096
2336398
3272374
2375459
3609385
2172714
2271329
2000c:20073
3521175
3385362
3570568
2950664
3857663
2001274
1943043
1846491
2320976
2629818
3101143
3055570
3153870
4134242
2820163
3656296
2134131
2482817
2356155
3314283
3342027
3829530
3694455
3798189
4165604
2478421
1988199
3064561
2174099
2320973
2320016
1902662
1748271
2001h:57004
99m:20070
2110202
3778914
1998889
2652208
3184410
1835854
2001e:12002
2094613
2258669
2735402
3773504
3029481
1807654
2049014
4150255
3854485
3776814
3969474
4150726
2594680
2820156
3619116
3831254
95b:20032
95i:20026
3708601
2460697
2655298
2371432
2912012
3073197
3449708
1976576
2166801
2068889
3169635
3212610
3988630
96j:20020
3406186
2000m:16038
2646648
2098769
2685128
2861687
3484365
2002d:58031
3143821
3252006
3589131
3626712
3836508
3885113
4163419
1801200
99d:20078
3977782
3432201
3626602
2784904
2911373
3796437
3780231
3602837
4131592
3071713
2372329
2796080
3105851
3127355
3152013
3175160
3240191
3686993
3638283
3570125
3635127
3600818
3707907
3719863
3856219
3874851
3992486
4124835
4170669
2387584
2352735
93a:16025
2805183
3085021
3328180
2000h:05031
1939080
2697391
2020262
3523126
2799018
4079536
4074590
3870955
3441221
2205227
2684419
1995127
2169519
2273990
2455587
2796067
3518384
3723461
99m:05172
1842420
1813032
1970241
2000e:20008
98i:05095
98g:20008
96k:20003
2861239
3000451
2478422
3052690
3429263
3708265
3749484
2047637
2287373
4038375
1801202
2821513
2945704
3592124
3126266
4200897
2496002
1979499
3734339
3656352
3635983
3835563
3782230
3928261
4117504
96c:17007
93g:20006
3541689
2680175
1906138
2440690
2273721
2558870
2068002
2300003
2114680
3034486
3282118
1755428
95f:20053
3331914
2325920
3017840
98a:20057
3298668
3404474
3100139
1235810
2228647
2000g:05037
94k:05221
95k:05186
2652095
2793224
2914781
2995116
3272381
3763900
3654195
2170370
3210196
1886173
2426896
4082424
3988939
2114127
94i:20091
2225761
2526758
2348100
2536941
2976355
4120752
3879081
3164172
2821391
2795540
2971755
3437787
3144590
3272634
2683105
2595755
2665776
3528435
2661404
2677665
2912903
3055224
2372566
3811480
2032853
3898514
3782458
3335114
4163146
3787813
3197181
2181415
1837109
1877726
2001c:20031
99g:20031
99d:20079
95e:20024
98k:20018
3981699
2287698
2002j:12002
2003i:12007
3592012
4039426
2188351
2485036
2001i:57005
1935039
4068900
3124212
3872317
2000d:11003
3973299
3260900
3361642
96e:20045
3021343
3310724
3561624
2824780
3176464
3866769
3386056
3640820
2006679
2475600
3005606
4148808
2892513
2925155
2787664
2961301
3010848
3123866
3265322
3227444
3036002
3779995
4135553
4056055
3320348
3541790
3091368
3911218
2040282
3548464
3893367
3659336
3795631
4062378
4077413
3578801
3634298
3197173
4032800
2423808
1360005
3003995
2975769
3319053
3866630
3765967
2189402
2246713
3913569
2040062
3167791
2804980
3546195
1813502
98g:12005
2373513
2287450
2000b:05068
2557883
3348156
4031521
2774206
3298987
2608427
2141197
2213302
2893582
2342712
2001a:20001
2749253
2465432
2728949
2926571
4061988
1939111
2537368
2322471
2067621
2000k:20041
1838849
2206479
2075284
2872447
3957904
2002h:20047
2501516
2002674
1842518
3957827
4009423
3049583
3200083
3422357
3428408
3755726
3703547
3783001
3987376
4102006
96d:68110
2548989
4165935
97i:20032
98c:20038
2217621
2629668
3718956
2001d:20012
2546661
3794923
2372317
2392503
2946300
3266516
4127816
98k:20019
98e:20025
2000b:20016
2000g:20026
2033735
3719076
3646831
3786653
3772613
99a:05137
3909900
2515780
2319172
98i:20032
3169539
2369830
4170884
3693864
3781394
4048732
3414770
3091135
3197182
3317987
2966827
3946293
2213637
2574783
2969025
2989679
2995893
3063450
3200123
3439883
2287647
2654518
2586673
1831081
3001339
3905073
2428152
2058163
2000f:20081
3825318
4048036
3603540
3544052
3826883
3865739
3500137
3632403
3896267
3883283
3274030
4119478
2548919
2606860
3359909
3751074
3403208
3602601
1852233
1981371
2647300
2735394
3201064
3598575
3089327

